CustomerID,Frequency,Monetary,Recency,TotalRevenue,TotalOrders,TotalItems,UniqueProducts,TenureDays,AvgOrderValue,AvgBasketSize,PurchaseFreqMonthly,CLV,MonthlySpendCV,FavouriteDay,FavouriteHourBin,WeekendShopperRatio,Country,R_Score,F_Score,M_Score,RFM_Score,RF_Score,RFM_Segment,Cluster,Cluster_Name
14050,15,30397.22,1,30397.22,15,1034,15,325,2026.4813333333334,68.93333333333334,1.4049230769230772,34164.60468184616,0.7105325344752332,Tuesday,Night,0.2,United Kingdom,4,3,4,11,43,Champions,2,Potential Loyalists
14051,23,34123.18,21,34123.18,23,1081,23,325,1483.6165217391303,47.0,2.1542153846153846,38352.354432,0.5897872098031828,Wednesday,Night,0.21739130434782608,United Kingdom,2,4,4,10,24,Loyal Customers,2,Potential Loyalists
14056,5,3850.46,12,3850.46,5,194,5,273,770.092,38.8,0.5575091575091575,5152.000105494506,0.9686661681001433,Sunday,Night,0.8,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
14058,8,7695.169999999999,6,7695.169999999999,8,385,8,345,961.8962499999999,48.125,0.7058550724637682,8147.512166956522,1.081322127829505,Tuesday,Morning,0.375,United Kingdom,4,1,1,6,41,Potential Loyalists,3,Hibernating
14059,15,34816.96,1,34816.96,15,1249,15,360,2321.1306666666665,83.26666666666667,1.2683333333333333,35327.608746666665,0.6372440173533397,Thursday,Morning,0.2,United Kingdom,4,3,4,11,43,Champions,2,Potential Loyalists
14065,37,53253.21,11,53253.21,37,2110,37,342,1439.275945945946,57.027027027027025,3.2932163742690057,56878.16534736841,0.5929207831602893,Monday,Morning,0.35135135135135137,United Kingdom,3,4,4,11,34,Champions,1,At-Risk Customers
14066,37,41250.9,3,41250.9,37,2077,37,368,1114.8891891891892,56.13513513513514,3.0605434782608696,40946.002043478264,0.5305071649052489,Friday,Night,0.32432432432432434,United Kingdom,4,4,4,12,44,Champions,1,At-Risk Customers
14071,15,21248.2,9,21248.2,15,834,15,264,1416.5466666666666,55.6,1.7295454545454545,29399.78218181818,0.9321600007244523,Monday,Morning,0.3333333333333333,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
14074,19,31255.01,28,31255.01,19,1134,19,326,1645.0005263157893,59.68421052631579,1.7741104294478527,35020.95108220859,0.6820411041946651,Saturday,Afternoon,0.3157894736842105,United Kingdom,2,4,4,10,24,Loyal Customers,2,Potential Loyalists
14078,5,3709.92,142,3709.92,5,258,5,177,741.984,51.6,0.8598870056497175,7656.268800000001,1.3022092490929784,Friday,Morning,0.2,United Kingdom,1,1,1,3,11,At Risk,0,Champions
14080,17,17426.3,4,17426.3,17,1017,17,344,1025.0764705882352,59.8235294117647,1.5043023255813954,18504.299023255815,0.9534302735970561,Monday,Evening,0.23529411764705882,United Kingdom,4,3,2,9,43,Champions,3,Hibernating
14091,16,32031.5,12,32031.5,16,1102,16,360,2001.96875,68.875,1.352888888888889,32501.295333333335,0.4130666945167289,Saturday,Afternoon,0.375,United Kingdom,3,3,4,10,33,Champions,2,Potential Loyalists
14096,17,26093.86,2,26093.86,17,1137,17,365,1534.9329411764706,66.88235294117646,1.4177534246575343,26113.877207671234,1.182216821906562,Wednesday,Morning,0.23529411764705882,United Kingdom,4,3,3,10,43,Champions,3,Hibernating
14100,13,22928.38,29,22928.38,13,959,13,319,1763.7215384615386,73.76923076923077,1.2405015673981192,26254.79199498433,0.49232186779796355,Thursday,Morning,0.3076923076923077,United Kingdom,2,2,3,7,22,Customers Needing Attention,3,Hibernating
14101,25,33608.14,17,33608.14,25,1460,25,349,1344.3256,58.4,2.1805157593123212,35175.8778773639,0.5030915957159845,Friday,Morning,0.2,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
14104,20,30191.4,75,30191.4,20,1031,20,277,1509.5700000000002,51.55,2.1978339350180507,39813.41007942239,1.175541055064921,Sunday,Evening,0.35,United Kingdom,1,4,4,9,14,Can't Lose Them,2,Potential Loyalists
14105,12,21246.149999999998,63,21246.149999999998,12,853,12,254,1770.5124999999998,71.08333333333333,1.4381102362204723,30554.305795275584,0.5835292953800397,Thursday,Evening,0.0,United Kingdom,1,2,3,6,12,At Risk,0,Champions
14107,8,8145.8,19,8145.8,8,343,8,321,1018.225,42.875,0.7586292834890966,9269.463626168224,0.48241180264761324,Monday,Night,0.25,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
14108,10,7155.9,10,7155.9,10,428,10,338,715.5899999999999,42.8,0.9005917159763314,7733.453112426036,0.8281434614552818,Monday,Morning,0.3,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
14113,12,23223.649999999998,78,23223.649999999998,12,800,12,293,1935.3041666666666,66.66666666666667,1.2466894197952219,28952.678744027304,0.6801619801510106,Saturday,Evening,0.3333333333333333,United Kingdom,1,2,3,6,12,At Risk,0,Champions
14116,9,20605.51,37,20605.51,9,721,9,321,2289.5011111111107,80.11111111111111,0.8534579439252338,23447.91493084112,0.6464476074332454,Thursday,Night,0.2222222222222222,United Kingdom,2,1,3,6,21,Customers Needing Attention,3,Hibernating
14117,24,39298.02,23,39298.02,24,1308,24,311,1637.4174999999998,54.5,2.349067524115756,46156.85127202573,0.7773024227092892,Wednesday,Evening,0.2916666666666667,United Kingdom,2,4,4,10,24,Loyal Customers,2,Potential Loyalists
14120,17,19389.41,10,19389.41,17,949,17,327,1140.5535294117647,55.8235294117647,1.582507645259939,21659.21616146789,0.9658706270228347,Saturday,Afternoon,0.29411764705882354,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
14123,15,29559.77,19,29559.77,15,1117,15,318,1970.6513333333335,74.46666666666667,1.4358490566037736,33954.69429433963,0.6177775114795243,Sunday,Morning,0.3333333333333333,United Kingdom,3,3,4,10,33,Champions,2,Potential Loyalists
14124,8,13232.91,37,13232.91,8,475,8,223,1654.11375,59.375,1.092017937219731,21675.862622421526,0.6008195891307004,Saturday,Evening,0.625,United Kingdom,2,1,1,4,21,Customers Needing Attention,0,Champions
14125,9,9926.949999999999,12,9926.949999999999,9,519,9,228,1102.9944444444443,57.666666666666664,1.201578947368421,15904.01884210526,1.6663510466520421,Thursday,Night,0.2222222222222222,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
14126,13,23574.57,6,23574.57,13,707,13,363,1813.4284615384615,54.38461538461539,1.090137741046832,23722.641679338845,0.9558269176368566,Saturday,Night,0.38461538461538464,United Kingdom,4,2,3,9,42,Potential Loyalists,3,Hibernating
14127,8,8249.21,52,8249.21,8,478,8,319,1031.15125,59.75,0.7633855799373042,9445.991939811913,1.4216166918419666,Thursday,Night,0.0,United Kingdom,1,1,1,3,11,At Risk,3,Hibernating
14128,12,12776.619999999999,7,12776.619999999999,12,615,12,353,1064.7183333333332,51.25,1.034787535410765,13221.087120679887,0.6470636601352566,Friday,Morning,0.25,United Kingdom,4,2,1,7,42,Potential Loyalists,3,Hibernating
14131,12,18268.16,29,18268.16,12,563,12,284,1522.3466666666666,46.916666666666664,1.2861971830985914,23496.45593239436,0.6166296325589056,Thursday,Morning,0.25,United Kingdom,2,2,2,6,22,Customers Needing Attention,3,Hibernating
14132,21,25215.52,22,25215.52,21,1124,21,350,1200.7390476190476,53.523809523809526,1.8264,26316.35755885714,0.7906816825316931,Wednesday,Night,0.19047619047619047,United Kingdom,2,4,3,9,24,Loyal Customers,2,Potential Loyalists
14135,14,15682.99,116,15682.99,14,618,14,253,1120.2135714285714,44.142857142857146,1.684426877470356,22643.01417865613,0.9586388953970008,Sunday,Evening,0.35714285714285715,United Kingdom,1,3,2,6,13,At Risk,0,Champions
14136,14,20563.14,7,20563.14,14,972,14,320,1468.7957142857142,69.42857142857143,1.33175,23472.82431,0.8902804428723977,Saturday,Evening,0.5714285714285714,United Kingdom,4,3,3,10,43,Champions,3,Hibernating
14141,25,39141.5,17,39141.5,25,1376,25,344,1565.66,55.04,2.2122093023255816,41562.81139534884,0.7681394321760237,Tuesday,Morning,0.24,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
14146,15,18296.329999999998,39,18296.329999999998,15,748,15,290,1219.7553333333333,49.86666666666667,1.5744827586206895,23045.804904827583,0.8288606397546775,Thursday,Evening,0.2,United Kingdom,2,3,2,7,23,Loyal Customers,3,Hibernating
14150,10,18757.07,6,18757.07,10,753,10,324,1875.7069999999999,75.3,0.9395061728395062,21146.85965925926,0.8483139298777437,Thursday,Afternoon,0.1,United Kingdom,4,1,2,7,41,Potential Loyalists,3,Hibernating
14151,24,45363.18,1,45363.18,24,1612,24,371,1890.1325,67.16666666666667,1.9691644204851755,44663.78002803235,0.7379063180755727,Thursday,Evening,0.16666666666666666,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
14154,5,6978.5,10,6978.5,5,286,5,262,1395.7,57.2,0.5809160305343511,9729.414045801528,0.5318208794751483,Tuesday,Evening,0.2,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
14155,15,21069.579999999998,18,21069.579999999998,15,899,15,330,1404.6386666666665,59.93333333333333,1.3836363636363636,23322.10964363636,0.9685009968355346,Monday,Afternoon,0.3333333333333333,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
14156,13,25658.71,36,25658.71,13,725,13,307,1973.746923076923,55.76923076923077,1.2889902280130294,30529.68595700326,0.6956324922813251,Monday,Evening,0.23076923076923078,United Kingdom,2,2,3,7,22,Customers Needing Attention,3,Hibernating
14160,7,13128.310000000001,63,13128.310000000001,7,554,7,310,1875.4728571428573,79.14285714285714,0.6873548387096774,15469.384118709679,0.6544206201813525,Monday,Afternoon,0.2857142857142857,United Kingdom,1,1,1,3,11,At Risk,0,Champions
14161,14,18710.92,2,18710.92,14,739,14,353,1336.4942857142855,52.785714285714285,1.2072521246458925,19361.82679206799,1.0476914335268233,Thursday,Morning,0.14285714285714285,United Kingdom,4,3,2,9,43,Champions,3,Hibernating
14162,9,14896.08,9,14896.08,9,562,9,358,1655.12,62.44444444444444,0.7652513966480448,15198.99469944134,0.6092499618366305,Tuesday,Morning,0.2222222222222222,United Kingdom,3,1,2,6,31,Potential Loyalists,3,Hibernating
14163,7,14479.58,9,14479.58,7,580,7,358,2068.5114285714285,82.85714285714286,0.595195530726257,14774.025090502793,0.47325959290533687,Thursday,Afternoon,0.0,United Kingdom,3,1,2,6,31,Potential Loyalists,3,Hibernating
14164,12,11869.97,3,11869.97,12,554,12,364,989.1641666666666,46.166666666666664,1.0035164835164836,11911.710553846155,0.9601266144854563,Tuesday,Evening,0.3333333333333333,United Kingdom,4,2,1,7,42,Potential Loyalists,3,Hibernating
14165,5,2210.0600000000004,34,2210.0600000000004,5,161,5,326,442.01200000000006,32.2,0.4668711656441718,2476.3518920245406,0.8407711815005093,Friday,Morning,0.2,United Kingdom,2,1,1,4,21,Customers Needing Attention,3,Hibernating
14167,11,11893.2,8,11893.2,11,632,11,322,1081.2,57.45454545454545,1.0398757763975155,13491.764273291927,0.7790528821276823,Saturday,Morning,0.2727272727272727,United Kingdom,4,2,1,7,42,Potential Loyalists,3,Hibernating
14168,36,52934.740000000005,3,52934.740000000005,36,2039,36,349,1470.4094444444445,56.638888888888886,3.1399426934097425,55404.01669684814,0.8458638382151823,Sunday,Morning,0.3055555555555556,United Kingdom,4,4,4,12,44,Champions,1,At-Risk Customers
14171,13,24691.58,27,24691.58,13,792,13,280,1899.352307692308,60.92307692307692,1.4132857142857143,32211.929794285716,0.878803712691026,Saturday,Afternoon,0.38461538461538464,United Kingdom,2,2,3,7,22,Customers Needing Attention,3,Hibernating
14175,14,21015.57,67,21015.57,14,837,14,284,1501.1121428571428,59.785714285714285,1.5005633802816902,27030.166935211266,0.7876692294977226,Friday,Evening,0.14285714285714285,United Kingdom,1,3,3,7,13,At Risk,0,Champions
14176,34,38494.83,7,38494.83,34,2100,34,345,1132.2008823529413,61.76470588235294,2.999884057971015,40757.65652869566,0.6134207274229162,Saturday,Night,0.4117647058823529,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
14177,8,20515.71,88,20515.71,8,702,8,276,2564.46375,87.75,0.8823188405797101,27152.096191304347,0.5191246392417511,Monday,Afternoon,0.375,United Kingdom,1,1,3,5,11,At Risk,0,Champions
14178,7,12003.869999999999,53,12003.869999999999,7,499,7,289,1714.8385714285712,71.28571428571429,0.7373010380622838,15172.22710588235,0.9578349453285926,Saturday,Night,0.42857142857142855,United Kingdom,1,1,1,3,11,At Risk,0,Champions
14180,6,13747.39,39,13747.39,6,429,6,332,2291.2316666666666,71.5,0.5501204819277109,15125.441624096386,0.8632479453362104,Monday,Afternoon,0.16666666666666666,United Kingdom,2,1,1,4,21,Customers Needing Attention,3,Hibernating
14181,11,14695.92,49,14695.92,11,788,11,244,1335.9927272727273,71.63636363636364,1.372295081967213,22000.51499016393,0.9547478490431743,Friday,Evening,0.36363636363636365,United Kingdom,1,2,2,5,12,At Risk,0,Champions
14184,27,32280.66,9,32280.66,27,1512,27,359,1195.58,56.0,2.2893593314763234,32845.34675431755,0.7397549289432662,Thursday,Night,0.14814814814814814,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
14185,12,14199.99,35,14199.99,12,825,12,331,1183.3325,68.75,1.1035649546827795,15670.611320845923,1.4349832871740924,Friday,Morning,0.25,United Kingdom,2,2,2,6,22,Customers Needing Attention,3,Hibernating
14190,29,40571.72,6,40571.72,29,1385,29,347,1399.024827586207,47.758620689655174,2.543976945244957,42709.04288645535,0.7551202380119774,Tuesday,Afternoon,0.13793103448275862,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
14192,11,18832.960000000003,79,18832.960000000003,11,688,11,243,1712.0872727272729,62.54545454545455,1.377942386831276,28309.891476543213,0.6412378232933569,Thursday,Morning,0.09090909090909091,United Kingdom,1,2,2,5,12,At Risk,0,Champions
14193,14,15303.49,10,15303.49,14,761,14,362,1093.1064285714285,54.357142857142854,1.1772375690607735,15442.151456353591,1.0351082859674319,Thursday,Evening,0.07142857142857142,United Kingdom,3,3,2,8,33,Champions,3,Hibernating
14198,13,27731.47,5,27731.47,13,893,13,322,2133.19,68.6923076923077,1.228944099378882,31458.85516024845,0.680007399215229,Sunday,Evening,0.38461538461538464,United Kingdom,4,2,4,10,42,Potential Loyalists,3,Hibernating
14200,9,105976.12,16,105976.12,9,1064,9,351,11775.124444444444,118.22222222222223,0.7805128205128206,110287.6271042735,2.370246061722861,Sunday,Morning,0.2222222222222222,United Kingdom,3,1,4,8,31,Potential Loyalists,1,At-Risk Customers
14201,17,20981.34,15,20981.34,17,958,17,333,1234.1964705882353,56.35294117647059,1.5539939939939942,23015.206832432435,0.6702723164391788,Thursday,Morning,0.11764705882352941,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
14202,11,20029.78,19,20029.78,11,737,11,238,1820.8890909090908,67.0,1.406890756302521,30741.504363025208,0.5527970157312085,Sunday,Evening,0.7272727272727273,United Kingdom,3,2,3,8,32,Potential Loyalists,3,Hibernating
14204,11,14127.93,40,14127.93,11,684,11,270,1284.3572727272729,62.18181818181818,1.2401481481481482,19113.51952,0.6627618368476884,Monday,Afternoon,0.36363636363636365,United Kingdom,1,2,2,5,12,At Risk,3,Hibernating
14206,10,17784.19,6,17784.19,10,639,10,361,1778.4189999999999,63.9,0.8432132963988921,17995.038568421056,0.767183828938068,Saturday,Evening,0.4,United Kingdom,4,1,2,7,41,Potential Loyalists,3,Hibernating
14208,16,28204.71,17,28204.71,16,1054,16,308,1762.794375,65.875,1.5812987012987012,33450.05347012987,0.5210216588678003,Thursday,Evening,0.25,United Kingdom,3,3,4,10,33,Champions,2,Potential Loyalists
14209,19,27096.9,32,27096.9,19,937,19,321,1426.1526315789474,49.31578947368421,1.8017445482866046,30834.75274766356,0.37436918316775547,Monday,Evening,0.2631578947368421,United Kingdom,2,4,3,9,24,Loyal Customers,2,Potential Loyalists
14211,38,52263.229999999996,24,52263.229999999996,38,2095,38,338,1375.3481578947367,55.13157894736842,3.4222485207100592,56481.39838579882,0.5178454454857461,Wednesday,Night,0.2631578947368421,United Kingdom,2,4,4,10,24,Loyal Customers,1,At-Risk Customers
14214,12,19589.25,12,19589.25,12,783,12,345,1632.4375,65.25,1.0587826086956522,20740.757217391307,0.6890928169738962,Thursday,Evening,0.3333333333333333,United Kingdom,3,2,3,8,32,Potential Loyalists,3,Hibernating
14219,12,21850.61,47,21850.61,12,863,12,299,1820.8841666666667,71.91666666666667,1.2216722408026757,26694.283681605353,0.8431456038501021,Friday,Evening,0.4166666666666667,United Kingdom,1,2,3,6,12,At Risk,3,Hibernating
14220,14,20573.81,10,20573.81,14,1008,14,349,1469.5578571428573,72.0,1.2210888252149,21533.52812836677,0.6821191934419705,Tuesday,Evening,0.14285714285714285,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
14223,16,13851.68,26,13851.68,16,765,16,334,865.73,47.8125,1.4582035928143713,15148.927156886228,0.7414288276734662,Wednesday,Afternoon,0.25,United Kingdom,2,3,1,6,23,Loyal Customers,3,Hibernating
14228,10,8530.77,50,8530.77,10,545,10,236,853.077,54.5,1.2898305084745763,13203.896888135592,0.8954158413691004,Wednesday,Morning,0.2,United Kingdom,1,1,1,3,11,At Risk,0,Champions
14229,22,33780.159999999996,13,33780.159999999996,22,1571,22,360,1535.461818181818,71.4090909090909,1.8602222222222222,34275.60234666666,1.1232544987324695,Tuesday,Morning,0.3181818181818182,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
14235,12,19085.13,9,19085.13,12,770,12,326,1590.4275,64.16666666666667,1.1204907975460123,21384.712534969323,0.5746631632869177,Sunday,Afternoon,0.4166666666666667,United Kingdom,3,2,2,7,32,Potential Loyalists,3,Hibernating
14236,9,11931.97,17,11931.97,9,672,9,305,1325.7744444444443,74.66666666666667,0.8982295081967214,14290.196726557377,0.6903035784904361,Friday,Night,0.2222222222222222,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
14237,49,55214.12,1,55214.12,49,2630,49,368,1126.8187755102042,53.673469387755105,4.053152173913044,54806.01563478262,0.778770182183004,Monday,Afternoon,0.2653061224489796,United Kingdom,4,4,4,12,44,Champions,1,At-Risk Customers
14244,24,34101.14,3,34101.14,24,1619,24,367,1420.8808333333334,67.45833333333333,1.9906267029972755,33941.319943324255,0.7819998665302118,Saturday,Night,0.5,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
14246,30,39121.700000000004,11,39121.700000000004,30,1953,30,355,1304.0566666666668,65.1,2.5723943661971833,40254.57627042255,0.6693769197297298,Tuesday,Night,0.16666666666666666,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
14248,29,46589.05,17,46589.05,29,1697,29,352,1606.5189655172414,58.51724137931034,2.507840909090909,48346.72779545455,0.7105959778474499,Sunday,Night,0.3103448275862069,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
14250,27,52485.03,27,52485.03,27,1920,27,340,1943.8899999999999,71.11111111111111,2.417294117647059,56387.44634823529,0.6338539227030174,Friday,Night,0.14814814814814814,United Kingdom,2,4,4,10,24,Loyal Customers,2,Potential Loyalists
14251,27,45966.4,12,45966.4,27,1792,27,357,1702.4592592592594,66.37037037037037,2.3021848739495803,47032.51146218489,0.4603406105001985,Wednesday,Night,0.2222222222222222,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
14252,13,14930.95,68,14930.95,13,950,13,298,1148.5346153846153,73.07692307692308,1.3279194630872484,18301.93763758389,0.5967454276557139,Friday,Afternoon,0.38461538461538464,United Kingdom,1,2,2,5,12,At Risk,0,Champions
14255,13,18902.7,27,18902.7,13,787,13,342,1454.0538461538463,60.53846153846154,1.157076023391813,20189.41010526316,0.7727426286275881,Monday,Night,0.23076923076923078,United Kingdom,2,2,2,6,22,Customers Needing Attention,3,Hibernating
